Prospect_ID,Lead_Origin,Lead_Source,Do_Not_Email,TotalVisits,Total_Time_Spent_on_Website,Page_Views_Per_Visit,Last_Activity,Specialization,How_did_you_hear_about_us,occupation,Newspaper,City,Activity_Score,Profile_Score,downloaded_brochure,Converted
0cf6a018-16b4-45bd-baa2-798ecbf329c1,Landing Page Submission,Organic Search,Yes,8,510.0,8.0,Email Bounced,Marketing Management,Unknown,Unknown,No,Mumbai,15,18,Yes,No
bcf21b0d-f88f-45aa-85e5-d10f24d72236,Landing Page Submission,Organic Search,Yes,3,422.0,3.0,Email Bounced,Operations Management,Select,Unemployed,No,Mumbai,15,18,No,No
a43b51fc-7e25-49c7-b19d-160b75f729c5,API,Olark Chat,No,0,0.0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,No,Unknown,17,15,No,No
484e29c7-0906-4dfe-aeac-38d0c0571339,API,Olark Chat,No,0,0.0,0.0,Email Opened,Unknown,Unknown,Unknown,No,Unknown,16,15,No,No
e55dcc01-c2c9-4112-894e-4b0ccb0dcc7d,API,Google,No,3,425.0,1.5,Olark Chat Conversation,Unknown,Unknown,Unknown,No,Unknown,16,15,No,No
80999be2-80a9-4945-ad0c-3a98185f4c7f,API,Olark Chat,Yes,0,0.0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,No,Unknown,17,15,No,No
893fc105-feab-40bd-9f2d-a0858778c75d,API,Google,No,2,35.0,1.0,Olark Chat Conversation,Unknown,Unknown,Unknown,No,Unknown,17,15,No,No
7644a9b3-555c-407d-8f06-bc59b423bf11,Landing Page Submission,Direct Traffic,No,2,308.0,2.0,Email Link Clicked,Human Resource Management,Select,Unemployed,No,Tier II Cities,14,17,Yes,No
481b1ee6-6be7-4de0-92e1-ebfee3c886bf,Landing Page Submission,Direct Traffic,No,4,30.0,4.0,SMS Sent,Supply Chain Management,Select,Unemployed,No,Mumbai,15,18,Yes,Yes
749a4600-23fb-42dd-bbcc-dc1095ae3f1a,Landing Page Submission,Direct Traffic,No,1,1077.0,1.0,Converted to Lead,"Banking, Investment And Insurance",Select,Unemployed,No,Mumbai,16,18,Yes,No
2c949fe4-bdf1-4cdf-86c2-d4031e18839d,Landing Page Submission,Organic Search,No,11,282.0,11.0,Olark Chat Conversation,Travel and Tourism,Select,Unemployed,No,Tier II Cities,17,15,No,No
09fd1594-17b8-409a-9049-c627cdde88b1,API,Google,No,2,60.0,2.0,SMS Sent,Select,Select,Unemployed,No,Select,13,15,No,No
2902f875-ecc0-4310-80cf-670b74fd2a79,Landing Page Submission,Google,No,3,1576.0,3.0,Email Opened,Operations Management,Multiple Sources,Unemployed,No,Other Metro Cities,11,16,No,No
465deff7-9b29-465f-ab5d-2c9e3135367d,API,Olark Chat,No,0,0.0,0.0,Email Opened,Unknown,Unknown,Unknown,No,Unknown,16,15,No,No
442e197d-2fd2-4d68-91ca-5514fe1e36cc,Landing Page Submission,Direct Traffic,Yes,3,210.0,3.0,Email Bounced,E-COMMERCE,Select,Unemployed,No,Mumbai,14,15,Yes,No
29c9e4ae-1b58-40b6-be89-0bda35ff5661,API,Google,No,2,1090.0,1.0,Email Opened,Unknown,Unknown,Unknown,No,Unknown,13,15,No,Yes
851c5aa8-13a4-4a85-a6d7-8e89aefeb44d,Lead Add Form,Reference,No,0,0.0,0.0,Email Opened,Select,Select,Unemployed,No,Select,15,17,No,Yes
17b02be6-e276-47f3-93dd-ab3f91b53138,API,Olark Chat,Yes,0,0.0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,No,Unknown,17,15,No,No
f124c0c1-8e31-4f56-84e1-c0ceacb0ca9a,API,Olark Chat,No,0,0.0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,No,Unknown,17,15,No,No
cea1b0cd-e90d-4286-b9df-21dc92185943,API,Olark Chat,No,0,0.0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,No,Unknown,17,15,No,No
664af185-756b-47a0-902e-317e20f64351,Landing Page Submission,Organic Search,No,9,113.0,2.25,Email Opened,Human Resource Management,Unknown,Unknown,No,Mumbai,14,18,Yes,No
ee834574-e6ec-4a9c-a97c-b88081d6c20b,Landing Page Submission,Direct Traffic,No,2,154.0,2.0,SMS Sent,Supply Chain Management,Select,Unemployed,No,Other Metro Cities,14,16,Yes,No
d67b58ef-762e-48a2-a457-d5f7aaa28caf,API,Olark Chat,No,0,0.0,0.0,Email Link Clicked,Unknown,Unknown,Unknown,No,Unknown,17,15,No,No
d008c264-212b-42cf-b82e-de45d2944c0a,Landing Page Submission,Direct Traffic,Yes,3,42.0,3.0,SMS Sent,Human Resource Management,Unknown,Unknown,No,Mumbai,13,18,Yes,No
0ec3962f-effd-4af0-954c-223a5b41b3e0,Landing Page Submission,Direct Traffic,Yes,2,0.0,2.0,SMS Sent,Finance Management,Select,Unemployed,No,Other Cities of Maharashtra,13,17,Yes,No
2ae2aa6a-1369-4fa7-ac93-d558a86ecd3b,API,Olark Chat,No,0,0.0,0.0,Email Link Clicked,Unknown,Unknown,Unknown,No,Unknown,16,15,No,No
512c67ee-b905-479a-8bbb-59e98348f1bf,Lead Add Form,Reference,No,0,0.0,0.0,SMS Sent,Select,Select,Unemployed,No,Select,14,17,No,Yes
d012541e-d127-4b3e-8c04-18dd2302ace0,Landing Page Submission,Direct Traffic,No,2,1391.0,2.0,Email Opened,IT Projects Management,Select,Unemployed,No,Other Cities,16,13,Yes,No
a1bb081d-5174-4046-ba5c-0be2909dea5e,Landing Page Submission,Organic Search,No,9,285.0,4.5,Email Opened,IT Projects Management,Select,Unemployed,No,Other Cities,14,13,No,No
ca27b988-d4c1-478a-9645-8af3d6194019,API,Olark Chat,No,0,0.0,0.0,Email Opened,Unknown,Unknown,Unknown,No,Unknown,16,15,No,No
de2bc981-9ccb-43ab-9b25-548724ad3bd9,Landing Page Submission,Direct Traffic,No,6,198.0,6.0,SMS Sent,Operations Management,Select,Unemployed,No,Other Cities of Maharashtra,14,17,No,No
b4401164-6682-4ab3-a9e6-bef7fb2d9a30,Landing Page Submission,Direct Traffic,No,2,20.0,2.0,SMS Sent,International Business,Unknown,Unknown,No,Mumbai,14,18,Yes,No
a56f82f7-2e78-4fcc-801a-be986e7577fd,API,Olark Chat,No,0,0.0,0.0,Email Opened,Unknown,Unknown,Unknown,No,Unknown,16,15,No,No
668eba92-a761-4f7e-8baf-0e83120090b1,Landing Page Submission,Direct Traffic,Yes,3,176.0,3.0,Page Visited on Website,Human Resource Management,Unknown,Unknown,No,Mumbai,17,18,Yes,No
3b44f981-7561-42dd-a5c0-cb79676e7357,Landing Page Submission,Organic Search,Yes,10,613.0,10.0,SMS Sent,Finance Management,Select,Unemployed,No,Mumbai,13,18,No,No
b4a9ead9-1037-4e9a-9006-77ae75482e91,Landing Page Submission,Direct Traffic,No,2,148.0,2.0,Email Opened,Retail Management,Select,Unemployed,No,Mumbai,14,18,Yes,No
fd559bb9-ae4d-42dd-9ef1-05cb38be928e,API,Olark Chat,No,0,0.0,0.0,Email Opened,Unknown,Unknown,Unknown,No,Unknown,17,15,No,No
84737871-42bb-4e14-8c07-bf889fb5a172,API,Olark Chat,No,0,0.0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,No,Unknown,17,15,No,No
d54e31ee-ea88-49f7-bf1c-662a5cba983e,API,Olark Chat,No,0,0.0,0.0,Email Opened,Unknown,Unknown,Unknown,No,Unknown,17,15,No,No
e8f398a7-2ad7-465c-a9ef-070512327a07,API,Olark Chat,No,0,0.0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,No,Unknown,17,15,No,No
0ff86f21-a542-4ef0-a337-60c756ef99d6,Landing Page Submission,Google,No,4,207.0,4.0,Email Opened,Marketing Management,Select,Unemployed,No,Mumbai,14,18,Yes,Yes
d69a78af-6aea-47bd-b7a0-49359b87a50c,API,Olark Chat,No,0,0.0,0.0,Email Opened,Unknown,Unknown,Unknown,No,Unknown,17,15,No,No
27c696af-d669-43dd-a43e-84e5b654ab37,Landing Page Submission,Organic Search,No,8,55.0,4.0,SMS Sent,Hospitality Management,Select,Unemployed,No,Mumbai,13,15,Yes,No
440c72c0-e1e4-4498-ade4-97d872b62b80,API,Olark Chat,No,0,0.0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,No,Unknown,17,15,No,No
332ed98d-a15f-4be1-8182-e788e28c2c91,Landing Page Submission,Direct Traffic,No,2,181.0,2.0,Email Opened,Healthcare Management,Select,Unemployed,No,Mumbai,16,15,Yes,No
2ddcc5bf-9d4c-48dd-aaa7-93d888eacaec,Landing Page Submission,Direct Traffic,No,2,1621.0,2.0,Email Opened,Operations Management,Select,Unemployed,No,Other Cities of Maharashtra,15,17,Yes,No
d2228449-7b6c-4813-b5d8-ffa8afeb11d5,Landing Page Submission,Google,No,5,37.0,2.5,Email Opened,International Business,Select,Unemployed,No,Mumbai,13,18,Yes,No
33ff6ee3-03d7-4a94-9fa7-fb56b7d604df,Landing Page Submission,Google,No,5,1862.0,5.0,Email Opened,Finance Management,Online Search,Unemployed,No,Mumbai,15,20,No,Yes
0ac37f0f-53e7-4e57-ab02-cfa31318abba,API,Olark Chat,No,0,0.0,0.0,Email Opened,Unknown,Unknown,Unknown,No,Unknown,16,15,No,No
559042d2-080b-4f13-9703-faf4b19648ea,API,Olark Chat,No,0,0.0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,No,Unknown,16,15,No,No
ead7338c-f20a-4673-b6af-03215acfa5bd,Landing Page Submission,Direct Traffic,No,2,1255.0,2.0,SMS Sent,Hospitality Management,Unknown,Unknown,No,Mumbai,14,15,Yes,No
9b1ec1bd-fd7a-48bd-95e6-5fa2a8660143,Landing Page Submission,Direct Traffic,No,2,1438.0,2.0,SMS Sent,Marketing Management,Select,Unemployed,No,Other Cities,15,16,Yes,Yes
e8a506af-51ca-4bbb-b33e-beb50c4cd4df,API,Organic Search,No,1,348.0,1.0,Converted to Lead,Select,Select,Unemployed,No,Select,14,15,No,No
9f7d13c1-d171-4293-a29a-d9812c7efea8,Landing Page Submission,Direct Traffic,No,2,1095.0,2.0,Email Opened,Healthcare Management,Select,Unemployed,No,Tier II Cities,15,14,Yes,Yes
e7a40e08-bb99-4f4d-bf6a-1b5f376a8332,API,Olark Chat,No,2,278.0,1.0,Form Submitted on Website,Business Administration,Online Search,Unemployed,No,Mumbai,15,15,No,No
22b1f1dc-97ad-4477-b123-579e9194a128,Landing Page Submission,Direct Traffic,Yes,1,345.0,1.0,Email Bounced,Services Excellence,Select,Unemployed,No,Thane & Outskirts,15,14,Yes,No
11af6b3a-4844-46d1-a61a-0477eba512bb,Landing Page Submission,Google,No,9,1638.0,9.0,Email Opened,Business Administration,Student of SomeSchool,Working Professional,No,Mumbai,15,18,No,Yes
20f04cee-213e-4850-95cb-188c45e3340f,Landing Page Submission,Organic Search,No,6,309.0,3.0,SMS Sent,International Business,Select,Unemployed,No,Mumbai,13,18,Yes,No
4ae2662f-b463-475d-aec8-ec608cb838c0,Landing Page Submission,Direct Traffic,No,5,355.0,5.0,SMS Sent,Media and Advertising,Unknown,Unknown,No,Mumbai,13,17,Yes,No
275da9cc-40c7-4790-bc4d-dd23d6186e97,Landing Page Submission,Direct Traffic,No,2,231.0,2.0,Page Visited on Website,Human Resource Management,Select,Unemployed,No,Mumbai,16,18,Yes,No
7808580c-d89b-4ee2-8ed7-a9870319be46,Landing Page Submission,Direct Traffic,No,2,1245.0,2.0,Form Submitted on Website,Marketing Management,Select,Unemployed,No,Mumbai,14,18,Yes,No
dedc7800-0ab1-4ffa-a32a-12d2e7606780,Landing Page Submission,Direct Traffic,No,2,1818.0,2.0,SMS Sent,"Banking, Investment And Insurance",Select,Unemployed,No,Mumbai,14,20,Yes,Yes
e0ca4310-78f8-4b94-93b5-4aa9fcd82d02,API,Direct Traffic,No,2,1745.0,2.0,Email Opened,Select,Select,Unemployed,No,Select,13,15,No,No
52c70786-1d0e-43f7-8aab-31764b8f205b,Landing Page Submission,Direct Traffic,Yes,1,229.0,1.0,Email Bounced,IT Projects Management,Select,Unemployed,No,Other Metro Cities,16,13,No,No
da916473-3a53-4ecd-8b86-6d62ab1e7c2c,Landing Page Submission,Direct Traffic,No,2,1221.0,2.0,SMS Sent,E-Business,Unknown,Unknown,No,Other Cities,15,16,Yes,Yes
021ff8a2-9b16-49d8-8ec2-941391c77bce,API,Olark Chat,No,0,0.0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,No,Unknown,17,15,No,No
2b1ab90f-9f22-4e14-87de-430bd8211d84,Landing Page Submission,Direct Traffic,No,4,359.0,1.33,SMS Sent,Finance Management,Select,Unemployed,No,Tier II Cities,14,17,Yes,No
7a92d4b3-eaae-43ae-a2ec-0730ec3e7c99,Landing Page Submission,Direct Traffic,Yes,4,158.0,4.0,Email Link Clicked,Operations Management,Select,Unemployed,No,Mumbai,12,18,No,No
c5517982-f99f-4dbb-ab86-fe362d254cc9,Landing Page Submission,Direct Traffic,No,11,269.0,1.83,Email Opened,Human Resource Management,Select,Unemployed,No,Mumbai,16,18,Yes,No
831acf2b-9e5d-4061-b7dd-904e6e0e0d32,Landing Page Submission,Google,No,3,270.0,1.5,Email Opened,International Business,Unknown,Unknown,No,Mumbai,0,0,Yes,No
f63dc548-55fb-4706-bf97-52f152ddb743,Landing Page Submission,Direct Traffic,No,4,69.0,4.0,SMS Sent,Human Resource Management,Unknown,Unknown,No,Mumbai,15,18,Yes,Yes
c8d447ae-aa9f-433b-80d7-1513afa83a86,API,Olark Chat,No,2,1067.0,1.0,Email Opened,Operations Management,Unknown,Unknown,No,Other Cities of Maharashtra,11,15,Yes,No
e03664d8-85af-4350-bc5e-554558b19186,Landing Page Submission,Organic Search,No,4,1462.0,4.0,SMS Sent,Finance Management,Select,Working Professional,No,Other Cities of Maharashtra,16,17,Yes,Yes
c97d0dfd-bd28-4c2f-9ede-30cf4a8b1579,Landing Page Submission,Organic Search,No,12,908.0,4.0,Email Opened,IT Projects Management,Select,Working Professional,No,Other Metro Cities,15,13,Yes,Yes
ea1a92de-a383-40ba-a276-7d6a097a654d,Landing Page Submission,Direct Traffic,No,2,96.0,2.0,SMS Sent,International Business,Select,Unemployed,No,Other Cities,14,16,Yes,No
04b679b9-4bd1-4fd2-9eec-b7a61e171633,API,Olark Chat,No,0,0.0,0.0,Email Opened,Unknown,Unknown,Unknown,No,Unknown,17,15,No,No
a490af03-2b27-4fc8-8fbf-c4e4af0ecb87,Landing Page Submission,Direct Traffic,Yes,6,352.0,6.0,SMS Sent,Finance Management,Select,Unemployed,No,Mumbai,15,18,Yes,No
5bc8b1e7-fcd2-4e13-a659-54e823d5588a,Landing Page Submission,Direct Traffic,No,2,71.0,2.0,Email Opened,Marketing Management,Unknown,Unknown,No,Mumbai,13,18,Yes,No
a16686b5-e6cf-4bba-ba68-5d90822f9d97,Landing Page Submission,Direct Traffic,No,3,1022.0,3.0,SMS Sent,Retail Management,Select,Student,No,Other Cities,14,16,Yes,Yes
acbe375a-c25c-4621-93db-a4cb824ade3e,Landing Page Submission,Direct Traffic,No,1,118.0,1.0,Converted to Lead,IT Projects Management,Select,Unemployed,No,Mumbai,16,15,Yes,No
65ec3d9b-28e1-40c6-82c5-6bd3d8fd7e01,API,Olark Chat,No,0,0.0,0.0,Email Opened,Unknown,Unknown,Unknown,No,Unknown,16,15,No,No
981f10e0-4e18-4cf0-b00b-6460835274f4,API,Olark Chat,No,0,0.0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,No,Unknown,15,15,No,No
abf3e111-fdaf-4d33-9a74-8488480944bf,Landing Page Submission,Direct Traffic,No,10,122.0,10.0,Page Visited on Website,Hospitality Management,Student of SomeSchool,Unemployed,No,Mumbai,16,15,No,No
01fa2412-cba1-4f07-bdce-8b851dc7e42f,API,Olark Chat,No,0,0.0,0.0,Email Link Clicked,Unknown,Unknown,Unknown,No,Unknown,17,15,No,No
c9267ccf-b521-4aa9-a1c7-1440912b9ac0,Landing Page Submission,Organic Search,No,4,5.0,4.0,SMS Sent,E-COMMERCE,Unknown,Unknown,No,Mumbai,15,15,Yes,Yes
744a3bf8-9422-494c-993a-6d830bc3e25b,API,Olark Chat,No,0,0.0,0.0,Olark Chat Conversation,Select,Select,Unemployed,No,Select,17,15,No,No
e2768927-d21a-4add-814d-e6b1fbb51071,Landing Page Submission,Direct Traffic,No,3,1760.0,3.0,SMS Sent,Marketing Management,Select,Unemployed,No,Mumbai,12,18,Yes,No
434d676a-74ce-4f5e-bc46-78fe33b2539d,API,Olark Chat,No,0,0.0,0.0,Email Link Clicked,Unknown,Unknown,Unknown,No,Unknown,17,15,No,No
b036d2d2-ca68-41d2-9ca9-8cb100dfe4be,API,Google,No,1,87.0,1.0,Converted to Lead,Unknown,Unknown,Unknown,No,Unknown,16,15,No,No
ab5db876-f2b3-4cef-aba1-380d547712c5,API,Olark Chat,No,0,0.0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,No,Unknown,17,15,No,No
fc51acd6-2a93-4769-a56c-ed949e175f43,Landing Page Submission,Direct Traffic,No,2,343.0,2.0,Email Opened,Finance Management,Select,Unemployed,No,Mumbai,16,18,Yes,No
d77b2eae-2c7b-4605-9498-acf46abcac26,API,Olark Chat,No,0,0.0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,No,Unknown,17,15,No,No
a4d84794-eb1a-4c49-b497-f8b0a77d979d,Landing Page Submission,Direct Traffic,No,3,1309.0,3.0,SMS Sent,Supply Chain Management,Select,Working Professional,No,Select,13,18,No,Yes
99ea8704-8887-4596-8c38-124f4124f744,Landing Page Submission,Direct Traffic,No,2,531.0,2.0,Email Opened,Business Administration,Unknown,Unknown,No,Tier II Cities,14,17,Yes,No
40b85a92-8e44-43f2-9ee2-86376081402d,Lead Add Form,Reference,No,0,0.0,0.0,Email Opened,Marketing Management,Select,Working Professional,No,Mumbai,14,18,No,Yes
7ab36a0a-9687-451d-8a5a-06250b445e25,Landing Page Submission,Direct Traffic,No,2,1336.0,2.0,Email Opened,Marketing Management,Select,Unemployed,No,Mumbai,15,18,Yes,No
b82ec12a-af1a-4c2e-a0ed-e90177af53b5,API,Olark Chat,No,0,0.0,0.0,Olark Chat Conversation,Select,Select,Unemployed,No,Select,12,15,No,No
5bdb9b45-42b6-42b9-b37f-26baaea6c574,API,Olark Chat,No,0,0.0,0.0,Email Opened,Unknown,Unknown,Unknown,No,Unknown,16,15,No,No
a02f20b1-ae0f-4ac3-a3e3-44ff8b7dee52,API,Olark Chat,No,0,0.0,0.0,Email Opened,Unknown,Unknown,Unknown,No,Unknown,17,15,No,No
c6f9f1ee-0386-48d4-87a6-428a150411f3,API,Olark Chat,No,0,0.0,0.0,Email Link Clicked,Unknown,Unknown,Unknown,No,Unknown,17,15,No,No
2674f154-c494-4d87-b0a5-8b791d907cfd,API,Google,No,2,275.0,2.0,SMS Sent,Operations Management,Select,Unemployed,No,Select,14,15,No,No
92ea5f15-efc5-4700-84a4-a35230a1317f,Landing Page Submission,Direct Traffic,No,5,311.0,2.5,SMS Sent,Human Resource Management,Select,Unemployed,No,Thane & Outskirts,15,17,Yes,No
10ebebd5-df54-4a58-a677-606a4b851930,Lead Add Form,Reference,No,0,0.0,0.0,Email Opened,IT Projects Management,Select,Unemployed,No,Mumbai,14,17,No,Yes
1ef54220-0b3c-48f6-9b47-c001adfa5d8c,API,Organic Search,No,4,1692.0,4.0,SMS Sent,Media and Advertising,Select,Unemployed,No,Select,15,14,No,Yes
32e65439-9bbf-48d7-86ab-662c0fedcd3a,API,Olark Chat,No,0,0.0,0.0,Email Link Clicked,Unknown,Unknown,Unknown,No,Unknown,17,15,No,No
24952b8b-6d1a-424d-afcc-82464e4866f8,Landing Page Submission,Direct Traffic,No,14,1248.0,14.0,Email Opened,Marketing Management,Online Search,Unknown,No,Other Metro Cities,16,16,No,Yes
48ab923e-e60b-4302-94f0-3248ec4bdfb4,API,Google,No,2,68.0,2.0,SMS Sent,Select,Select,Unemployed,No,Select,14,15,No,Yes
b4965e5a-1b61-4702-ba53-362e90be236e,API,Organic Search,Yes,5,1001.0,5.0,Email Bounced,Select,Select,Unemployed,No,Select,14,14,No,No
4c571fb2-3603-4266-b644-d14bcc3951e8,Landing Page Submission,Direct Traffic,No,3,1306.0,3.0,SMS Sent,E-Business,Select,Unemployed,No,Mumbai,15,18,No,Yes
f1c84d1a-bdca-43ad-b577-8371041d8ca5,Landing Page Submission,Direct Traffic,No,2,181.0,2.0,SMS Sent,International Business,Select,Unemployed,No,Thane & Outskirts,13,19,Yes,Yes
4fa903d5-4f3c-44bc-ae1f-3eec709c21a8,Landing Page Submission,Direct Traffic,No,2,883.0,2.0,SMS Sent,International Business,Select,Working Professional,No,Thane & Outskirts,15,19,Yes,Yes
a933d300-df97-435b-9d51-35ba0738b623,Lead Add Form,Reference,No,0,1427.0,0.0,Unknown,Select,Select,Unemployed,No,Select,14,17,No,Yes
ea11ef5d-b9cb-480a-b729-58efa4c22322,API,Olark Chat,No,0,0.0,0.0,SMS Sent,Select,Select,Unemployed,No,Select,15,15,No,Yes
3b4f67f9-59e8-43ab-b4b6-3baa8323faef,Landing Page Submission,Direct Traffic,Yes,2,147.0,2.0,SMS Sent,Business Administration,Select,Unemployed,No,Mumbai,13,18,Yes,No
1809184f-c18b-4124-8790-16051125b8f8,API,Olark Chat,No,0,0.0,0.0,Email Link Clicked,Unknown,Unknown,Unknown,No,Unknown,16,15,No,No
7afff74c-23e2-48cf-b3cc-8ca261ac30eb,Landing Page Submission,Direct Traffic,No,3,1715.0,3.0,Email Opened,E-COMMERCE,Online Search,Unemployed,No,Mumbai,14,15,No,No
27eb6830-bc07-4ce8-9e88-d92dbee7d321,Landing Page Submission,Organic Search,No,8,1745.0,8.0,SMS Sent,"Banking, Investment And Insurance",Select,Unemployed,No,Mumbai,15,20,Yes,Yes
1c1c3ff2-3572-436f-8924-d1aab9142dff,Landing Page Submission,Direct Traffic,No,3,784.0,3.0,SMS Sent,Marketing Management,Select,Unemployed,No,Mumbai,14,18,Yes,Yes
b7d9758f-1e39-4c34-a5ef-7959afe97ed8,Landing Page Submission,Direct Traffic,No,2,162.0,2.0,SMS Sent,Marketing Management,Unknown,Unknown,No,Mumbai,14,18,Yes,No
40513d42-e833-4023-9fec-6a3e73e04d2a,API,Google,No,3,1664.0,3.0,SMS Sent,Finance Management,Select,Unemployed,No,Mumbai,14,18,No,Yes
7e1484f1-a34e-46ea-8f87-1432645f32f8,Landing Page Submission,Google,No,4,347.0,4.0,Email Opened,Media and Advertising,Social Media,Unemployed,No,Mumbai,13,17,No,No
040b23ce-497c-4ab7-8525-90a646bccb2f,API,Olark Chat,No,2,1491.0,1.0,Email Opened,Operations Management,Unknown,Unknown,No,Other Cities,17,14,Yes,No
c6fac846-870e-4251-8673-de8123274de7,API,Olark Chat,No,0,0.0,0.0,Email Opened,Select,Select,Unemployed,No,Select,11,15,No,No
998ae182-a001-43b9-9fd5-c322ab9cd7bc,Landing Page Submission,Google,No,9,1140.0,4.5,Page Visited on Website,Human Resource Management,Other,Unknown,No,Thane & Outskirts,14,17,No,No
832a0b85-c039-4b8e-bcbe-611aeec84f12,API,Google,No,4,15.0,4.0,Email Opened,Select,Select,Unemployed,No,Select,10,15,No,No
a68efda4-eb08-4853-b4d7-1177d0571153,API,Organic Search,No,7,384.0,3.5,Email Opened,Select,Select,Unemployed,No,Select,13,15,No,No
cc18626d-9fc0-4986-b49b-b1a117439457,Landing Page Submission,Google,No,7,1022.0,2.33,SMS Sent,Finance Management,Select,Unemployed,No,Mumbai,16,18,Yes,Yes
2004504c-f195-4d54-9df7-4cc40f03776e,Landing Page Submission,Direct Traffic,No,4,1503.0,2.0,SMS Sent,Healthcare Management,Student of SomeSchool,Student,No,Mumbai,14,15,No,Yes
3bf4b736-ff46-4d91-95d7-173fa81f8ae3,Landing Page Submission,Google,No,2,108.0,2.0,SMS Sent,Finance Management,Multiple Sources,Unknown,No,Mumbai,13,18,No,No
e60a483b-22fb-47c2-9baf-689072362428,Landing Page Submission,Organic Search,No,4,152.0,4.0,Converted to Lead,"Banking, Investment And Insurance",Select,Unemployed,No,Thane & Outskirts,16,17,No,No
fa855f04-a01a-4fc2-99aa-29cf47183237,API,Olark Chat,No,0,0.0,0.0,SMS Sent,Select,Select,Unemployed,No,Select,14,15,No,No
2cf22a3f-bd99-4a60-9656-fd0de214c3cb,Landing Page Submission,Organic Search,No,9,310.0,9.0,Email Opened,Marketing Management,Select,Unemployed,No,Mumbai,14,18,No,No
665485d2-a647-4e4e-919d-5f2bcccddca9,API,Olark Chat,No,0,0.0,0.0,SMS Sent,Select,Select,Unemployed,No,Select,16,15,No,Yes
fe5bfb02-14d4-4682-abe3-50347e5832bf,Landing Page Submission,Direct Traffic,No,4,258.0,4.0,SMS Sent,Marketing Management,Select,Unemployed,No,Mumbai,13,18,Yes,No
7ef4297b-c54c-4c67-ae72-8b9608d79846,API,Google,No,3,140.0,1.0,Email Opened,Unknown,Unknown,Unknown,No,Unknown,16,15,No,No
431c96b0-eb5f-46a0-9904-d78f14a08137,API,Olark Chat,No,0,0.0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,No,Unknown,17,15,No,No
95dbe8a3-ee1c-4bc2-8d43-85a286fca3e2,Landing Page Submission,Google,No,5,1280.0,5.0,SMS Sent,IT Projects Management,Select,Unemployed,No,Mumbai,15,15,No,Yes
8ddf7c48-0c59-46d3-bf42-a1f2c2c5949f,API,Olark Chat,No,0,0.0,0.0,Email Opened,Select,Select,Unemployed,No,Select,16,15,No,Yes
13122681-a520-4bcf-8b66-090dcad6beaa,API,Google,No,6,320.0,3.0,Email Opened,Select,Select,Unemployed,No,Select,13,15,No,No
f5303be4-f589-4c32-9e8e-34671bb1cf23,Landing Page Submission,Organic Search,No,5,1023.0,5.0,SMS Sent,Finance Management,Select,Working Professional,No,Mumbai,14,18,Yes,Yes
63511a5a-c1fa-46b2-93dc-d498ba680423,Landing Page Submission,Google,No,20,1334.0,2.0,Page Visited on Website,IT Projects Management,Select,Unemployed,No,Mumbai,11,15,Yes,No
b7fed820-cad3-45e7-9b8a-a43283eec22f,API,Olark Chat,No,0,0.0,0.0,SMS Sent,Select,Select,Unemployed,No,Select,14,15,No,No
17b91d1a-cd5d-4df5-aa0d-4be8865ea266,Landing Page Submission,Google,No,7,1118.0,3.5,SMS Sent,IT Projects Management,Unknown,Unknown,No,Other Metro Cities,15,13,No,Yes
4e6de015-ce26-4dc7-8045-59c1aa84e701,Landing Page Submission,Google,No,2,1379.0,2.0,Email Opened,"Banking, Investment And Insurance",Online Search,Unemployed,No,Mumbai,14,18,No,No
6defa594-0e9e-43c6-ae02-dbaafc664b2d,Landing Page Submission,Organic Search,No,8,61.0,4.0,Email Opened,Media and Advertising,Unknown,Unknown,No,Thane & Outskirts,0,0,Yes,No
e9e33f07-de93-443f-a443-c90b26ae7dc0,Lead Add Form,Welingak Website,No,0,0.0,0.0,SMS Sent,Select,Select,Unemployed,No,Select,14,15,No,Yes
eb43c825-2e5c-43a7-bc5d-7386f1894967,API,Organic Search,No,3,330.0,1.5,Converted to Lead,Select,Select,Unemployed,No,Select,10,15,No,No
e8af74ac-e8cf-49f5-906e-e92d2601dada,API,Olark Chat,No,0,0.0,0.0,Olark Chat Conversation,Supply Chain Management,Select,Unemployed,No,Select,15,14,No,No
a63e3124-8775-4fef-b4cf-72fb0cd2a0e3,API,Olark Chat,No,0,0.0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,No,Unknown,17,15,No,No
93296604-1ae7-469b-ab75-47d58a8a7181,API,Olark Chat,No,0,0.0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,No,Unknown,17,15,No,No
